gender,birth_year,jan_1,jan_2,jan_3,jan_4,feb_1,feb_2,feb_3,feb_4,mar_1,mar_2,mar_3,mar_4,apr_1,apr_2,apr_3,apr_4,may_1,may_2,may_3,may_4,jun_1,jun_2,jun_3,jun_4,jul_1,jul_2,jul_3,jul_4,aug_1,aug_2,aug_3,aug_4,sep_1,sep_2,sep_3,sep_4,oct_1,oct_2,oct_3,oct_4,nov_1,nov_2,nov_3,nov_4,dec_1,dec_2,dec_3,dec_4,churn_1,churn_2,churn_3,churn_4,churn_5,churn_6,churn_7,churn_8,churn_9,churn_10,dec_churn
female,1985.0,480.73,1.0,1386.73,2.0,1985.2,1.0,2390.2,2.0,1455.25,1.0,4854.24,3.0,100.0,0.0,13951.42,2.0,3684.97,1.0,3684.97,1.0,6301.66,2.0,9425.43,4.0,260.62,1.0,260.62,1.0,2794.0,1.0,4914.03,4.0,1257.6,1.0,1257.6,1.0,4715.28,1.0,4715.28,1.0,100.0,0.0,4466.1,2.0,1523.53,1.0,7722.82,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1965.0,1774.48,2.0,6100.05,7.0,100.0,0.0,9345.7,10.0,100.0,0.0,5781.63,6.0,4052.37,4.0,7065.82,8.0,3920.19,4.0,8830.2,10.0,100.0,0.0,5781.76,3.0,6721.06,3.0,11354.56,7.0,1000.0,1.0,5067.48,9.0,100.0,0.0,11207.61,11.0,100.0,0.0,10235.28,6.0,8865.43,3.0,20047.98,14.0,100.0,0.0,3339.09,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1996.0,4084.21,3.0,7151.07,10.0,759.94,4.0,4823.22,13.0,1619.53,3.0,7957.2,13.0,541.0,1.0,3029.49,4.0,3337.29,4.0,6249.22,11.0,199.75,1.0,2760.57,7.0,5146.98,3.0,8636.85,9.0,2392.08,5.0,5593.56,8.0,2380.75,4.0,16858.95,18.0,933.03,3.0,12466.74,8.0,1365.57,5.0,13510.97,16.0,1623.94,3.0,7432.16,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1991.0,100.0,0.0,350.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3932.5,2.0,4471.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166.0,1.0,3166.0,1.0,0.0,0.0,0.0,0.0,692.5,1.0,1168.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
female,1958.0,10858.8,1.0,20491.89,5.0,2478.25,2.0,9223.69,3.0,3877.69,3.0,8613.54,5.0,3145.0,1.0,4938.25,2.0,100.0,0.0,5071.9,3.0,5696.5,1.0,5696.5,1.0,1007.5,1.0,4454.5,2.0,100.0,0.0,1217.5,1.0,5348.32,2.0,11537.49,4.0,2980.32,1.0,2980.32,1.0,2808.51,2.0,4180.0,3.0,6847.18,4.0,11982.79,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1949.0,100.0,0.0,7857.24,4.0,392.5,1.0,8215.02,5.0,100.0,0.0,4584.19,1.0,820.0,2.0,11876.99,6.0,100.0,0.0,8516.8,2.0,317.5,1.0,4475.86,2.0,100.0,0.0,4649.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290.51,2.0,2290.51,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
male,1982.0,0.0,0.0,0.0,0.0,100.0,0.0,2291.01,1.0,2218.9,2.0,2218.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,1.0,3677.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
female,1969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12668.5,2.0,25209.24,6.0,100.0,0.0,1877.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800.99,2.0,28974.21,8.0,100.0,0.0,14428.53,5.0,7511.08,2.0,9668.08,3.0,1982.5,1.0,7964.14,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
male,1971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2623.75,1.0,2455.0,1.0,7203.41,2.0,100.0,0.0,6017.13,2.0,3385.87,1.0,3385.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3404.08,2.0,7592.83,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
female,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,820.0,1.0,100.0,0.0,295.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,377.5,1.0,100.0,0.0,340.0,1.0,100.0,0.0,745.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1979.0,13665.16,4.0,23515.3,11.0,4341.37,1.0,5640.37,3.0,2008.38,3.0,18804.01,16.0,1336.56,2.0,20624.22,11.0,14168.24,4.0,18287.4,9.0,205.0,1.0,16124.5,10.0,11874.49,6.0,18214.98,10.0,21921.93,10.0,25915.6,17.0,10447.45,5.0,15357.19,11.0,11783.62,4.0,18132.45,7.0,2746.06,3.0,14112.85,5.0,4096.45,3.0,6520.42,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1962.0,1750.0,2.0,26462.92,8.0,100.0,0.0,17479.75,11.0,8493.67,2.0,32226.18,13.0,11257.8,5.0,39389.41,12.0,14266.84,3.0,33905.41,9.0,3548.02,1.0,28987.65,9.0,10094.35,5.0,28601.78,11.0,11018.7,2.0,57789.07,14.0,100.0,0.0,29522.82,9.0,12714.34,4.0,37494.9,11.0,8744.59,1.0,27209.44,6.0,7556.38,2.0,60169.18,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1989.0,2143.72,1.0,16528.39,5.0,1021.0,2.0,7685.04,5.0,100.0,0.0,4205.79,4.0,2042.51,2.0,25227.66,7.0,100.0,0.0,20567.83,9.0,10754.44,4.0,20211.19,9.0,8543.64,2.0,33282.46,10.0,2711.82,1.0,18860.45,7.0,442.0,1.0,21668.25,9.0,4314.82,3.0,22548.76,9.0,100.0,0.0,13038.3,5.0,1630.45,2.0,6573.63,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1980.0,17012.31,4.0,26173.5,5.0,4055.14,1.0,18272.1,4.0,100.0,0.0,10151.83,5.0,8360.7,4.0,17393.73,9.0,7678.66,5.0,17882.2,9.0,5887.43,1.0,9243.09,3.0,7061.04,2.0,12305.88,3.0,4203.43,1.0,12693.22,3.0,3871.57,1.0,15914.06,3.0,8936.92,2.0,8936.92,2.0,100.0,0.0,5834.59,3.0,100.0,0.0,12358.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1965.0,4173.73,1.0,108828.55,6.0,11737.2,1.0,73249.47,6.0,6433.21,1.0,89778.63,6.0,7277.2,1.0,126927.01,11.0,100.0,0.0,13304.34,1.0,10432.68,2.0,87366.25,7.0,37222.83,3.0,160586.85,13.0,100.0,0.0,106471.18,11.0,9377.28,1.0,110920.3,10.0,29609.22,1.0,74853.88,5.0,100.0,0.0,75650.77,4.0,100.0,0.0,114299.92,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1970.0,100.0,0.0,1022.5,1.0,6845.72,3.0,8075.72,5.0,0.0,0.0,0.0,0.0,3445.0,2.0,4612.0,4.0,100.0,0.0,1778.5,3.0,100.0,0.0,391.0,1.0,100.0,0.0,839.5,3.0,0.0,0.0,0.0,0.0,1884.16,2.0,2259.16,3.0,0.0,0.0,0.0,0.0,505.0,1.0,505.0,1.0,595.0,1.0,595.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1983.0,100.0,0.0,3057.33,3.0,0.0,0.0,0.0,0.0,100.0,0.0,2489.5,2.0,917.5,1.0,917.5,1.0,100.0,0.0,7619.5,4.0,100.0,0.0,5560.96,5.0,100.0,0.0,13585.51,4.0,1730.8,1.0,6007.3,3.0,5165.52,3.0,7711.42,6.0,100.0,0.0,6646.0,5.0,100.0,0.0,4093.0,3.0,2971.09,2.0,5661.91,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1959.0,12443.29,4.0,26256.99,8.0,10797.25,2.0,21353.28,6.0,9353.89,2.0,17411.38,7.0,1911.46,2.0,4797.43,4.0,12572.5,2.0,22187.49,5.0,3280.23,1.0,17375.14,5.0,13727.67,2.0,13727.67,2.0,4368.89,2.0,17992.93,7.0,1075.0,1.0,6174.19,3.0,227.11,1.0,6714.7,3.0,11268.3,2.0,18626.65,4.0,19163.19,3.0,21303.01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1970.0,2255.62,4.0,5730.94,12.0,663.07,1.0,4867.56,8.0,660.51,1.0,5267.34,7.0,555.97,2.0,4565.93,7.0,1311.32,3.0,3070.92,8.0,2144.37,2.0,7286.92,14.0,1819.68,6.0,5028.16,16.0,715.87,1.0,5699.28,12.0,656.2,1.0,3679.86,5.0,2533.12,3.0,5609.64,9.0,779.44,1.0,2091.22,4.0,3283.75,2.0,5830.02,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1978.0,100.0,0.0,9794.7,1.0,100.0,0.0,7297.15,4.0,310.0,1.0,3070.0,3.0,100.0,0.0,3073.38,3.0,10092.12,1.0,11104.62,3.0,10746.61,4.0,25024.59,12.0,21031.0,2.0,63819.75,28.0,1526.47,1.0,30747.15,7.0,6871.91,1.0,19342.8,4.0,1142.5,2.0,10714.0,6.0,0.0,0.0,0.0,0.0,5792.26,2.0,20283.37,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1958.0,100.0,0.0,4127.97,1.0,100.0,0.0,1500.36,2.0,100.0,0.0,9222.01,4.0,1565.5,1.0,13143.63,5.0,1472.71,1.0,12633.47,8.0,1084.0,1.0,19293.43,4.0,100.0,0.0,9649.48,3.0,100.0,0.0,3282.45,2.0,4239.07,2.0,12293.14,4.0,0.0,0.0,0.0,0.0,100.0,0.0,5850.66,3.0,3712.59,1.0,8108.34,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1969.0,0.0,0.0,0.0,0.0,2470.0,1.0,4634.28,2.0,0.0,0.0,0.0,0.0,100.0,0.0,1923.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.92,1.0,2462.32,2.0,100.0,0.0,1042.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
female,1972.0,100.0,0.0,4383.85,2.0,100.0,0.0,7491.36,3.0,0.0,0.0,0.0,0.0,100.0,0.0,3928.75,1.0,0.0,0.0,0.0,0.0,1211.43,1.0,5419.06,3.0,0.0,0.0,0.0,0.0,100.0,0.0,9864.4,1.0,2050.0,1.0,3129.01,2.0,3343.62,1.0,3924.12,2.0,5932.75,1.0,9571.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1977.0,0.0,0.0,0.0,0.0,100.0,0.0,4815.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1030.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1457.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
female,1984.0,2767.38,2.0,40058.19,15.0,7154.14,4.0,22651.27,8.0,29279.83,5.0,42358.56,12.0,23022.61,5.0,38814.4,9.0,11149.71,3.0,31318.42,5.0,19674.11,5.0,51687.38,11.0,13449.91,5.0,29597.47,13.0,16625.01,4.0,58404.81,16.0,8672.5,2.0,22695.82,7.0,9911.34,3.0,22522.42,8.0,3399.25,1.0,45049.12,7.0,16380.7,7.0,31472.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1961.0,4190.5,4.0,4190.5,4.0,1911.61,3.0,4116.37,8.0,100.0,0.0,1879.09,3.0,343.0,2.0,7695.88,3.0,4731.25,4.0,6019.78,7.0,3246.81,4.0,3668.31,5.0,355.77,1.0,355.77,1.0,100.0,0.0,1615.0,2.0,1042.66,1.0,1042.66,1.0,502.0,2.0,1770.21,5.0,1242.03,1.0,1242.03,1.0,6145.9,1.0,6145.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1993.0,823.33,1.0,823.33,1.0,0.0,0.0,0.0,0.0,1120.0,1.0,1637.5,3.0,378.25,2.0,10961.5,8.0,4630.0,1.0,5035.0,2.0,332.56,1.0,2114.59,4.0,340.0,1.0,1894.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1112.5,1.0,1390.0,1.0,3835.75,2.0,370.0,1.0,370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
male,1982.0,100.0,0.0,1735.0,1.0,2464.08,1.0,6648.33,2.0,100.0,0.0,5333.93,2.0,955.0,1.0,1986.13,2.0,9242.07,4.0,13156.33,7.0,5455.11,3.0,12947.88,7.0,100.0,0.0,7102.0,4.0,1427.5,1.0,6386.93,3.0,4795.0,1.0,6029.5,2.0,3905.5,2.0,6223.0,4.0,100.0,0.0,10005.24,4.0,3038.22,1.0,5596.59,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,796.39,2.0,0.0,0.0,0.0,0.0,100.0,0.0,2210.35,2.0,979.0,1.0,979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6027.21,2.0,13995.52,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
female,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11387.01,9.0,100.0,0.0,8528.8,14.0,100.0,0.0,11768.5,8.0,100.0,0.0,12316.0,7.0,100.0,0.0,8412.07,8.0,100.0,0.0,5834.5,6.0,1300.0,1.0,10985.05,6.0,100.0,0.0,14964.47,10.0,100.0,0.0,9939.25,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1953.0,1095.7,2.0,1095.7,2.0,1972.62,2.0,4712.37,5.0,1841.71,1.0,5060.23,4.0,10196.65,4.0,12485.89,6.0,877.54,1.0,2631.04,2.0,181.0,1.0,976.0,2.0,100.0,0.0,2343.73,2.0,3180.1,2.0,3830.35,3.0,1484.05,2.0,2752.6,3.0,4362.52,5.0,8565.97,7.0,8133.97,3.0,9528.97,4.0,3277.47,3.0,5404.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1983.0,15314.86,9.0,34194.33,20.0,10145.01,10.0,21933.06,19.0,6531.13,5.0,25020.6,20.0,20289.61,9.0,37766.68,23.0,18842.28,10.0,39203.11,24.0,16132.9,4.0,30667.24,14.0,10712.55,7.0,31479.72,20.0,348.25,1.0,22392.27,12.0,6558.63,4.0,22394.91,15.0,1151.74,1.0,16394.88,11.0,7895.37,5.0,20076.45,12.0,7598.88,5.0,21397.48,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1982.0,7552.18,3.0,30900.67,12.0,8546.77,2.0,25274.46,6.0,8906.44,3.0,25828.52,8.0,4305.73,2.0,29397.97,10.0,7881.84,1.0,39029.16,10.0,6618.28,2.0,22218.78,10.0,2975.88,2.0,18238.75,8.0,100.0,0.0,11304.66,7.0,18894.7,2.0,25357.65,4.0,100.0,0.0,6378.76,3.0,20591.82,4.0,25212.58,8.0,5076.61,2.0,19137.22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3450.81,1.0,4092.43,2.0,4092.43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1255.0,1.0,100.0,0.0,2086.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
female,1961.0,5693.25,4.0,7011.68,6.0,100.0,0.0,12500.53,6.0,1496.65,1.0,8386.3,5.0,1248.21,2.0,21268.77,10.0,4003.84,1.0,15532.48,7.0,4223.46,3.0,13928.77,8.0,2213.5,2.0,4937.95,4.0,1679.5,2.0,19297.8,7.0,1435.3,1.0,15749.43,6.0,8007.88,3.0,17003.65,7.0,8110.15,4.0,17987.55,12.0,100.0,0.0,19288.63,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1954.0,4990.32,3.0,7928.49,8.0,100.0,0.0,6485.76,4.0,19223.25,5.0,19335.75,6.0,13683.24,3.0,37078.83,8.0,2379.81,2.0,42541.03,13.0,9657.99,5.0,19719.72,14.0,11712.82,9.0,18412.32,15.0,3471.79,1.0,10507.71,9.0,7325.76,4.0,11170.41,8.0,1442.17,3.0,10282.0,6.0,4927.45,4.0,16731.9,13.0,5405.1,2.0,9789.99,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1977.0,28053.24,1.0,43134.42,5.0,6608.05,2.0,9534.93,4.0,24955.69,4.0,73286.94,10.0,2552.95,2.0,15161.04,11.0,25042.0,3.0,80265.79,13.0,3352.77,3.0,43274.62,14.0,1735.0,1.0,22179.93,8.0,31264.54,3.0,46144.75,8.0,24667.15,3.0,61141.8,8.0,5075.62,3.0,52724.59,15.0,48945.21,6.0,76492.72,17.0,22274.23,5.0,33141.16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1942.0,1533.79,1.0,11692.05,6.0,100.0,0.0,1045.0,1.0,2787.7,2.0,5076.3,4.0,2786.79,3.0,8362.38,7.0,20620.0,1.0,22754.95,3.0,1767.82,1.0,3942.98,4.0,100.0,0.0,1834.39,2.0,2179.0,1.0,5500.64,6.0,701.86,1.0,1527.66,3.0,0.0,0.0,0.0,0.0,100.0,0.0,6019.92,6.0,3695.82,2.0,8053.38,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1961.0,6571.5,6.0,10542.73,15.0,1345.72,3.0,7054.45,12.0,5204.62,9.0,14598.74,27.0,4814.08,11.0,16957.09,34.0,1872.69,5.0,16925.41,35.0,4378.6,6.0,15419.71,26.0,2732.2,7.0,13640.52,27.0,4744.39,5.0,15701.28,18.0,4483.39,2.0,11306.58,15.0,2716.86,6.0,7544.31,16.0,518.44,1.0,8552.7,11.0,1601.67,3.0,3710.14,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1988.0,6414.31,6.0,15598.81,12.0,3520.0,1.0,14621.95,10.0,6075.58,1.0,6285.58,2.0,8298.99,5.0,21546.63,8.0,20949.86,3.0,22202.36,5.0,7781.82,3.0,13594.31,6.0,2176.0,1.0,4783.41,3.0,5006.61,2.0,6081.19,3.0,10454.86,2.0,17359.29,6.0,100.0,0.0,7199.53,3.0,6176.98,4.0,10191.91,5.0,8712.25,3.0,13496.44,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1978.0218472853128,2522.52,2.0,3244.72,3.0,644.77,1.0,8062.14,3.0,14142.9,5.0,33742.09,13.0,16562.83,8.0,55318.67,18.0,15056.35,4.0,51327.61,14.0,11645.07,4.0,26560.2,11.0,9967.86,4.0,43563.99,15.0,14013.74,4.0,47211.39,19.0,10437.3,5.0,35839.9,16.0,607.0,1.0,46200.27,11.0,4567.0,2.0,59474.35,12.0,17234.56,2.0,61271.85,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1971.0,100.0,0.0,535.0,1.0,100.0,0.0,355.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1115.5,1.0,100.0,0.0,553.75,2.0,0.0,0.0,0.0,0.0,100.0,0.0,340.0,1.0,100.0,0.0,1532.5,3.0,1304.5,2.0,8711.5,6.0,0.0,0.0,0.0,0.0,640.0,1.0,640.0,1.0,100.0,0.0,1978.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1983.0,0.0,0.0,0.0,0.0,1654.75,2.0,1654.75,2.0,100.0,0.0,13870.0,2.0,0.0,0.0,0.0,0.0,2322.63,3.0,4805.88,5.0,0.0,0.0,0.0,0.0,100.0,0.0,3178.6,2.0,0.0,0.0,0.0,0.0,100.0,0.0,400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.3,1.0,2636.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
female,1986.0,100.0,0.0,3332.64,4.0,100.0,0.0,2767.62,3.0,100.0,0.0,11147.37,8.0,693.04,1.0,14112.24,10.0,100.0,0.0,5079.14,6.0,100.0,0.0,7290.25,2.0,100.0,0.0,7529.07,6.0,302.5,1.0,13336.33,14.0,100.0,0.0,11486.58,9.0,5250.09,3.0,16845.57,11.0,280.0,1.0,4734.36,6.0,4110.25,2.0,10645.93,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1984.0,100.0,0.0,1342.0,1.0,0.0,0.0,0.0,0.0,37103.5,1.0,38335.0,2.0,3296.11,2.0,3296.11,2.0,10702.0,2.0,36290.38,3.0,100.0,0.0,10621.12,3.0,62668.35,3.0,62668.35,3.0,3779.19,1.0,3779.19,1.0,25876.33,1.0,25876.33,1.0,100.0,0.0,5617.75,1.0,0.0,0.0,0.0,0.0,40800.25,3.0,40800.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1948.0,355.0,1.0,355.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,1.0,8471.44,4.0,100.0,0.0,286.0,1.0,100.0,0.0,2975.82,2.0,683.5,1.0,3359.97,2.0,100.0,0.0,5928.24,3.0,100.0,0.0,4226.44,2.0,100.0,0.0,8001.58,3.0,2427.27,1.0,2975.07,4.0,6342.55,3.0,12916.77,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1993.0,235.0,1.0,2953.0,11.0,1736.5,4.0,4148.5,12.0,100.0,0.0,3418.47,7.0,176.5,1.0,1207.8,5.0,100.0,0.0,2326.0,4.0,100.0,0.0,2213.56,3.0,193.5,1.0,1060.5,2.0,1376.35,1.0,5142.31,6.0,1018.0,1.0,2644.0,3.0,745.0,2.0,1990.0,3.0,100.0,0.0,575.28,2.0,1473.25,1.0,1473.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1961.0,0.0,0.0,0.0,0.0,880.0,1.0,880.0,1.0,1431.99,1.0,1431.99,1.0,6446.47,2.0,6446.47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3927.34,3.0,3927.34,3.0,1698.93,4.0,1698.93,4.0,6476.58,5.0,6476.58,5.0,1070.94,2.0,1070.94,2.0,2029.86,2.0,2029.86,2.0,1332.25,1.0,2810.23,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6609.49,4.0,100.0,0.0,8011.22,9.0,1347.66,1.0,2214.27,3.0,590.32,1.0,6903.68,4.0,1445.5,2.0,4444.3,6.0,100.0,0.0,2737.0,4.0,7904.68,3.0,12820.18,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4895.92,2.0,100.0,0.0,2267.5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,5179.06,2.0,0.0,0.0,0.0,0.0,682.6,1.0,1461.55,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1996.0,14327.11,14.0,32820.99,29.0,6131.67,8.0,19142.67,28.0,14693.68,8.0,29866.8,41.0,20512.82,16.0,35260.26,42.0,3660.79,6.0,18543.64,36.0,3008.82,10.0,25258.41,46.0,10960.48,16.0,18151.45,42.0,8067.22,13.0,28224.55,40.0,25719.58,19.0,44263.68,52.0,19151.23,23.0,40420.39,58.0,6781.3,15.0,23932.81,52.0,16943.13,17.0,38240.03,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1995.0,100.0,0.0,10262.38,10.0,3100.13,3.0,6292.18,9.0,518.5,1.0,4639.78,6.0,8859.1,11.0,10623.1,15.0,973.75,3.0,3100.13,7.0,12483.28,5.0,22569.2,6.0,760.0,2.0,5934.28,7.0,4376.93,2.0,10678.18,9.0,1541.5,2.0,6842.58,9.0,1733.37,3.0,3498.87,5.0,352.0,1.0,352.0,1.0,1566.04,3.0,4711.54,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1965.0,100.0,0.0,4935.68,5.0,4722.03,3.0,12576.13,8.0,3628.4,3.0,10860.74,11.0,1540.42,2.0,7428.87,5.0,1970.92,1.0,6060.55,4.0,1221.42,2.0,6137.8,8.0,3946.02,4.0,18252.16,16.0,100.0,0.0,6811.06,6.0,6831.49,5.0,8760.25,7.0,8994.15,3.0,21288.97,11.0,6088.11,4.0,16774.29,12.0,2060.92,3.0,18905.62,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
